channel_id,channel_title,channel_description,is_official
UCMPMgtRjP1RAW8InFJJwp6A,Inverness Florida,"Inverness, Florida hosts over 30 events and festivals each year. From the Great American Cooterfest to the Inverness Grand Prix, ...",yes
UCAOqEUmhBU_ZOccXPFs2mfA,City of Inverness,"Welcome to our official YouTube Channel for the City of Inverness Florida,Government! ✨ We are committed to community ...",yes
UCQCrKxBj5Id79syQEsY2Qxg,Simon Wilson,Welcome to my channel! I started this channel with only a phone which I filmed and edited on! Everything comes from nothing and ...,no
UC7PrelJkE4UrsVNSRG8Y-HQ,Citrus Coffee Coalition,,no
UCSe2dvggvo9N15nqLDNEG7g,My Town Gurus,"My Town Gurus is a fully integrated, Turnkey Traditional, New Media, Social Media, and Community Outreach Marketing and ...",no
UCAOqEUmhBU_ZOccXPFs2mfA,City of Inverness,"Welcome to our official YouTube Channel for the City of Inverness Florida,Government! ✨ We are committed to community ...",yes
UCG5xqX3FliR7b3wipGN1H5A,FloridaCitrusCounty,,no
UCGLB6DehfypoUkYUquxcXdA,FloralCityAirboat,,no
UCkvsjel5l3XzDb_JZcAubBw,Citrus County Florida Homes For Sale,Realtor with ERA Suncoast Realty Serving Citrus County Florida Contact me at 352-507-5675 monroeb2005@gmail.com Follow ...,no
UC67Qr93boTFqUFr6r_vnekw,AccessCitrusCounty,"Access Citrus County provides listings for local businesses, information about local events and provides potential visitors an ...",yes
