channel_id,channel_title,channel_description,is_official
UChYZRZl3XfCWK2_Jt4ZaY0g,Site Doral,"Doral, incorporated on June 24, 2003, in one of thirty-four municipalities in Miami-Dade County, Florida. Conveniently located just ...",no
UCWcQCFuynndSDIBzk9KL_pw,drone footage,,no
UC_geXu93n0v6ud14c9Z0hGw,Robert Lunt New Home Realtor & Listing Agent,"Robertlunt.com Contact (941)879-4730 for my direct line Welcome to my real estate channel, dedicated to providing you with the ...",no
UCHFXnNDFxq_19PdLODqmiXQ,Adam Austin Chi-Town,"Whether it be Sinatra, Bobby Darin, John Prine, Buble and even the great Louie Armstrong, Adam Austin has a reputation as a ...",no
UCeNfkWyfEXpZ8d1DmvwDt_w,JoshuaDTV,Let's not worry so much about the destination... embrace the twists and turns along life's many roads. Be nice to yourself. Be nice ...,no
UCTK_c5kYNiI-WKWQYbcAh8Q,Hollie Arad,,no
UCain2mpGBY538IrJfDEucfA,Buenisimo Awards,,no
UC6zzlBIwNS9GJZZ3rBx_WhQ,Hudson's Playground Gaming,Hudson's Playground Gaming is a channel me and Hudson decided to make featuring family friendly gaming! We will play farming ...,no
UCPC0L1d253x-KuMNwa05TpA,Taylor Swift - Topic,All's fair in love and poetry… New album THE TORTURED POETS DEPARTMENT. Out now.,no
UCecmY0C_4SBTZw502GAH_1Q,City of Greenville Pipes and Drums,"The City of Greenville Pipes and Drums is a competition and performance Scottish bagpipe band located in Greenville, SC.",yes
