channel_id,channel_title,channel_description,is_official
UCkvsjel5l3XzDb_JZcAubBw,Citrus County Florida Homes For Sale,Realtor with ERA Suncoast Realty Serving Citrus County Florida Contact me at 352-507-5675 monroeb2005@gmail.com Follow ...,no
UC17qX_n5mGdn8tTiReiU8GA,Living in Citrus County FL,"Living in Citrus County FL. Never heard of Citrus County, Florida? It is definitely one Florida's hidden little gems. Up coming ...",no
UC_9-1eBJ2ENRWUFqUzcO5PA,Florida spearfishing channel,Welcome to my channel! My name is Joshua pages and this is Florida Spearfishing channel. I'm located in Homosassa Florida ...,yes
UC4wQpu4nER3WJOYQWjia0Jg,crystalriverflorida,Crystal River Florida is a small Gulf Coast town in Central Florida. The 2010 recorded people population was only 3108. However ...,yes
UCalLgxoecSv813j-jPwNrfQ,Lorie Smith,"Golf Cart Taxi in Old Homosassa, Florida A cute little drinking town with a fishing problem.",no
UCkvsjel5l3XzDb_JZcAubBw,Citrus County Florida Homes For Sale,Realtor with ERA Suncoast Realty Serving Citrus County Florida Contact me at 352-507-5675 monroeb2005@gmail.com Follow ...,no
UCpMV7uj_qRcm_C7iO4_nt8A,CitrusFloridaRE,,no
UCawOYixXRBZJvCfEiFjJYhQ,Carol Villani Sells Florida Homes,,no
UCB-JGmsIyAhV8TKm6GsLL8g,Mr. Fabian,Florida Travel.,no
UC7RJse0D8vHifIJloHevG9g,GRLT LLC Private Transportation,"GRLT transportation Services in Spring Hill, Brooksville, The Villages, Ridge Manor, Dade City, Zephyrhills, Homosassa, ...",no
