channel_id,channel_title,channel_description,is_official
UCXtGi0xnHMurd32OkyaCzmQ,Florida Keys Real Estate - Madeleine Young,Come along with me as I tour amazing properties throughout the beautiful Florida Keys! ☀️   If you're interested in buying or ...,no
UCCwwzwUamLnbrpH0T67rEWw,"Champ the Dog of Key West, Florida","WOLF, WOLF! My name is Champ. I am 7 years old and absolutely love attention. So I asked my owner to start this channel so I ...",no
UCqz0abLTPlMKw-NpK0fRlUg,Living in Key West Florida,"This channel is about living in Key West Florida, moving to Key West Florida, and relocating to Key West Florida. I also cover living ...",yes
UCcVEvbswt4_8thZDLyN0Adg,KeyWestJamo,Hello everybody my name is Jameson Henley. I grew up in small town Dickson Tennessee. Now live in even smaller town Key ...,no
UCOBOmtrkRgKKRnmyPth855A,VacationHomesOfKeyWest,"Vacation Homes of Key West offers an exclusive collection of privately owned Key West vacation rentals including houses, ...",no
UChN3ptILoJgsKSLehv2MMog,Key West Travel Diaries - Bravin Mwashi,"Hey there my name is Bravin from Kenya and currently living in Key West, Florida in the US. Key West as an island city, is part of ...",no
UCJABaUoTB5KCzoOmxsvundQ,Key West Travel Guide,"Key West Travel Guide's home on YouTube For complete information about Key West, Florida - visit ...",no
UC_6tZIfbDf3tHh-ASV7UuCQ,Key West Jess,,no
UC0qpmP8Ka42niUdxTUnHN8A,Key West Salt Life,Key West Salt Life is dedicated to making videos that highlight the Beauty and Adventurous activities available around Key West ...,no
UCoypN8CpLofEYF2aklBLcOw,Historic Key West Inns : Key West Hotels,"This channel is devoted to http://www.historickeywestinns.com/ We are a collection of six beautiful, boutique hotels in the heart of ...",yes
