channel_id,channel_title,channel_description,is_official
UCP8bzn6TdSC5Tvo_oNZTY7g,Town of Southwest Ranches Official Channel,"The official YouTube Channel for the Town of Southwest Ranches (SWR). View videos of Town Council Meetings, and Town ...",yes
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UC9SngegZXEilfx6EGoUueYA,The SoFlo Duo,,no
UClAfziZQ5Gra8DrGRzyq37w,Town of Davie TV,"This is the official ""YouTube"" home of the Town of Davie, Florida, government. Our Public Information Office is responsible for the ...",yes
UCOAsS_oXDEida5PdhtJwYuA,"City of Opa-locka, FL",City of Opa-locka's Official YouTube Channel.,yes
UCP8bzn6TdSC5Tvo_oNZTY7g,Town of Southwest Ranches Official Channel,"The official YouTube Channel for the Town of Southwest Ranches (SWR). View videos of Town Council Meetings, and Town ...",yes
UCGkYtTyRrr5FaXsK-GyKCaw,St. Mark Catholic Church,"Welcome to St. Mark Catholic Church's YouTube channel! We are located in Southwest Ranches, Florida, and are on a mission to ...",yes
UCtGSWCBguo-qsNxUwRxGGIA,Christ Covenant Church,"Christ Covenant Church is a Gospel Community in Word & Deed. We are located outside of Ft. Lauderdale, FL in SW Ranches.",no
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCI9D9jszsNI5rvUxdkBMFNg,New Horizon United Methodist Church - Florida,,no
