channel_id,channel_title,channel_description,is_official
UC0O_KSThofM9OjT__eEYkeQ,City of Pensacola,"The official YouTube channel for the City of Pensacola, Florida.",yes
UCbTZ12Cu6DxdYqe69dNwKAg,First City Pensacola,At First City we exist to lead people into a growing relationship with Jesus Christ. Our mission is to partner with people to know ...,no
UCmXiWAL9k8vTm1jYU5bhQ4w,Rise City Church,"Where we pursue Jesus and unlock Kingdom greatness in Jesus Followers. A church located in Pensacola, Florida Every Sunday ...",no
UCSdi5IuOKtq3jZ7qmbS6Tkg,Living in Pensacola Florida,"I am a Dad, Husband and Real Estate Agent. We created this channel to inform people about how beautiful the Panhandle is to ...",no
UCZSCz6SBAzV8B_oCIlwDywA,Living In Pensacola,"Ready to Move to Pensacola Florida? Let's Chat! ⬇️   This channel is all about living in Pensacola Florida, moving to ...",no
UC0O_KSThofM9OjT__eEYkeQ,City of Pensacola,"The official YouTube channel for the City of Pensacola, Florida.",yes
UCbTZ12Cu6DxdYqe69dNwKAg,First City Pensacola,At First City we exist to lead people into a growing relationship with Jesus Christ. Our mission is to partner with people to know ...,yes
UCmXiWAL9k8vTm1jYU5bhQ4w,Rise City Church,"Where we pursue Jesus and unlock Kingdom greatness in Jesus Followers. A church located in Pensacola, Florida Every Sunday ...",no
UCSdi5IuOKtq3jZ7qmbS6Tkg,Living in Pensacola Florida,"I am a Dad, Husband and Real Estate Agent. We created this channel to inform people about how beautiful the Panhandle is to ...",no
UCZSCz6SBAzV8B_oCIlwDywA,Living In Pensacola,"Ready to Move to Pensacola Florida? Let's Chat! ⬇️   This channel is all about living in Pensacola Florida, moving to ...",no
