channel_id,channel_title,channel_description,is_official
UCTF-wEnfKoqXo9WOk-1ev5w,Town of Fort Myers Beach FL,,no
UCpL5tRq3FnhCEbox9dMRjKQ,Town Of fort Myers Beach,,yes
UCEC41M_fE0Dwwx3azh93AnQ,Moving to Fort Myers Florida,Hi! I'm Jess and I am your 'all things Fort Myers' girl! I've lived in and around Fort Myers my entire life. I lead a group of fantastic ...,no
UCwbiWqaA9U82qkVOeoxcO1Q,Living in Fort Myers Florida,Looking to see what the lifestyle is like in Fort Myers or anywhere is Southwest Florida? This is the channel for you! We'll be ...,no.
UC4lX7oYQQlUqAf4Sx213knw,Fort Myers,"Fort Myers, FL.",yes
UCTF-wEnfKoqXo9WOk-1ev5w,Town of Fort Myers Beach FL,,no
UCnCCEons8P8S-R5_dFydg_Q,CitygateTV,"Rescue. Raise. Release. Citygate Ministries exists to change the world, guiding people to purpose in Christ by rescuing the ...",no
UCEC41M_fE0Dwwx3azh93AnQ,Moving to Fort Myers Florida,Hi! I'm Jess and I am your 'all things Fort Myers' girl! I've lived in and around Fort Myers my entire life. I lead a group of fantastic ...,no
UCwbiWqaA9U82qkVOeoxcO1Q,Living in Fort Myers Florida,Looking to see what the lifestyle is like in Fort Myers or anywhere is Southwest Florida? This is the channel for you! We'll be ...,yes
UC4lX7oYQQlUqAf4Sx213knw,Fort Myers,"Fort Myers, FL.",yes
