channel_id,channel_title,channel_description,is_official
UChJ-OGIhw5AlhlJnxHleNOw,Belleview Florida,Welcome to the City of Belleview's YouTube Channel! Get more information on our main website or visit us on Facebook!,yes
UCj5Pr57KXJE0QiZQq_4iZ-Q,Souls Harbor FPC,https://linktr.ee/soulsharborfpc Service schedule: -Sundays 10am & 6pm - Live from this page 11:30am Spanish Service ...,no
UCS64zfgatagd65meL5wJSaQ,myoathdoesntexpire,"Fighting for Freedom, Justice and our God given rights.",no
UCPDPB6iDcz0aI3YWHyK2tsg,Florida Streets,"""Florida Streets is the perfect channel for those who want to experience the beautiful state of Florida from the comfort of their home ...",no
UC4UimES_xLEu_7VPyMrIeKA,The Villages Florida,"The Villages is an active retirement community located in sunny central Florida. Conceived over 50 years ago, our hometown has ...",yes
UChJ-OGIhw5AlhlJnxHleNOw,Belleview Florida,Welcome to the City of Belleview's YouTube Channel! Get more information on our main website or visit us on Facebook!,yes
UCj5Pr57KXJE0QiZQq_4iZ-Q,Souls Harbor FPC,https://linktr.ee/soulsharborfpc Service schedule: -Sundays 10am & 6pm - Live from this page 11:30am Spanish Service ...,no
UCS64zfgatagd65meL5wJSaQ,myoathdoesntexpire,"Fighting for Freedom, Justice and our God given rights.",no
UCPDPB6iDcz0aI3YWHyK2tsg,Florida Streets,"""Florida Streets is the perfect channel for those who want to experience the beautiful state of Florida from the comfort of their home ...",no
UC4UimES_xLEu_7VPyMrIeKA,The Villages Florida,"The Villages is an active retirement community located in sunny central Florida. Conceived over 50 years ago, our hometown has ...",yes
