channel_id,channel_title,channel_description,is_official
UCHCRdbPp_CwUDrxA-UD6OVA,The Hub City Church,"A Local Expression of the Church in Crestview, Florida, Making Disciples Who Believe the Gospel, Abide in Christ and Obey the ...",no
UCcR7AhgBUPez7jqNySk02HQ,Life on the Emerald Coast,"We are dedicated to showcasing Life on the Emerald Coast. Are you wondering what it is like to live in Destin Florida, Fort Walton ...",no
UCULwAoCDC-aHRtofvReacUA,Destiny Worship Center,Welcome to the official Destiny Worship Center YouTube channel which features the latest sermons and preaching from our ...,yes
UCMFmGgNyHWo95B_pVp7lOLg,Emerald Coast Florida Homes ,My name is Jodie Cordell and I'm a real estate agent in Florida's Emerald Coast. I serve the Crestview Area and surrounding ...,no.
UCrkmjltdgh6nj7HIbD4kcjA,Panhandle Paranormal Investigators,"we are two local women of the small town of crestview Florida. growing up in such a small town, we both have had numerous ...",no
UCHCRdbPp_CwUDrxA-UD6OVA,The Hub City Church,"A Local Expression of the Church in Crestview, Florida, Making Disciples Who Believe the Gospel, Abide in Christ and Obey the ...",no
UCqoE4OmkvoY5qqkFZv6HzXQ,Florida Action Committee - Abolish the Registry!,"The Official Youtube Channel of the Florida Action Committee. Florida Action Committee (FAC) intends to inform the media, public, ...",no
UCULwAoCDC-aHRtofvReacUA,Destiny Worship Center,Welcome to the official Destiny Worship Center YouTube channel which features the latest sermons and preaching from our ...,yes
UCHIQ3YwrThzthWwv1_H-NxQ,CameronFrost,,no
UCfnsWGN5thNUp_QKObM58bA,WMBB News 13,"WMBB News 13 News, Weather, Sports and more from across the Florida Panhandle. Located in Panama City, Florida.",yes
