channel_id,channel_title,channel_description,is_official
UCeDxaNJAL2BHNltCOsKKdTw,FloridasHistoricCoast,"Visit St. Augustine, Ponte Vedra and The Beaches... Along Florida's Historic Coast, history comes alive on brick-lined streets ...",yes
UCi4BdJkRUXWG22daXnpa4Vw,Coasting with T,Follow my channel and travel Florida in my Kia Soul crazily nicknamed “Soulisha” photographing and documenting fun and ...,no
UCfkwCodDCdn8eswQHXKqW0w,See America Tours ,"Hey there, we offer fully guided tours, audio tours and adventures around St Augustine, along with some relaxing music. We hope ...",no
UC_-Hn6zNdweAFOUrwXXemPA,Home Videos,,no
UC6yOOGE6SFC0Nu-7mk8mSLA,Doran Davis,"Looking to Buy or Sell or Invest in Palm Coast, Florida? Let's Chat! ✨ Realtor: Doran Davis Cell: (757)553-8765 Email: ...",no
UC5k3Kc0avyDJ2nG9Kxm9JmQ,Bright Sun Films,"From Abandoned buildings, to Bankrupt companies and Cancelled projects, Bright Sun Films is the place to explore our past and ...",no
UCRIV_0ZfS9156jlZ6rrCnTA,Jeff Altman,,no
UC_-Hn6zNdweAFOUrwXXemPA,Home Videos,,no
UCeDxaNJAL2BHNltCOsKKdTw,FloridasHistoricCoast,"Visit St. Augustine, Ponte Vedra and The Beaches... Along Florida's Historic Coast, history comes alive on brick-lined streets ...",yes
UC1ssZf0CqgwM84SnsQh6KXA,markum jones,My new Channel - Same as RETROJONES - Vintage 8MM & 16MM films converted to Digital.,no
