channel_id,channel_title,channel_description,is_official
UCySN_MVZWLonHiu6Izj7H6w,City of Oak Hill,,no
UCR_4xrxpArRcHjrlzDkH8kQ,"City of Oak Hill, WV","This channel hosts live and archived videos from the municipal government of Oak Hill, WV.",yes
UC0jvaXQtsw6Av7RqonyFqJQ,Florida Life Real Estate Group,Welcome to Florida Life Real Estate's Youtube Channel. We hope you like our videos. We share clients homes that we have listed ...,no
UClQ5YA-_rKtTlz5GSm__fTA,Ocala Horse Properties,"The leading equestrian & luxury property real estate company in Ocala, Florida. The team has led the Ocala farm sales market ...",no
UC2nvAiUrC7PjvcEuMSeo2WA,"Florida Global International Realty, LLC",,no
UCySN_MVZWLonHiu6Izj7H6w,City of Oak Hill,,"city of oak hill

description: official youtube channel for the city of oak hill, providing updates on community events, government meetings, and important announcements for residents. 

is this an official town or city youtube channel?
yes"
UCR_4xrxpArRcHjrlzDkH8kQ,"City of Oak Hill, WV","This channel hosts live and archived videos from the municipal government of Oak Hill, WV.",yes
UC0jvaXQtsw6Av7RqonyFqJQ,Florida Life Real Estate Group,Welcome to Florida Life Real Estate's Youtube Channel. We hope you like our videos. We share clients homes that we have listed ...,no
UClQ5YA-_rKtTlz5GSm__fTA,Ocala Horse Properties,"The leading equestrian & luxury property real estate company in Ocala, Florida. The team has led the Ocala farm sales market ...",no
UCFnpWTUfup3BtTrUyHaJisA,City of New Smyrna Beach,"Founded in 1768, this historic coastal community is notable for its vibrant local arts scene and world famous surf culture.",no
