channel_id,channel_title,channel_description,is_official
UCtjo-JH8mVwHNlF1q2GRMRg,Doug Keim Creative Cycles,"Founded in the mid 1970's in New Jersey, we built a great reputation for not only custom motorcycle work, but for high ...",no
UCxoj144x33hmdvwm2Upiyhg,LakeFront TV,Lake Front TV is the 24/7 television channel based in Lake County. . We provide quality community programming profiling the best ...,no
UC6rWQXh06DIsZ_Jkeuycd9A,mobilunterwegs,Mobilunterwegs ist eine Reisebuchreihe aus dem Verlag: Edith-Kohlbach-Reisebücher Walkmühlstr. 32 D - 65232 Taunusstein ...,no
UCd8pvhS3lwICVlMAiW2m1JQ,Inside Lake,"Inside Lake is an online news website based in Lake County, Fla. covering breaking news, human interest stories, government ...",no
UCJ4wxx5cM4Q1UoqxFabgLIQ,Orlando Homes & Lifestyle by Zen Home Group,"Welcome to the Zen Home Group channel, hosted by Mario Zendeli, your ultimate guide to Orlando's vibrant lifestyle and real ...",no
UCJ4wxx5cM4Q1UoqxFabgLIQ,Orlando Homes & Lifestyle by Zen Home Group,"Welcome to the Zen Home Group channel, hosted by Mario Zendeli, your ultimate guide to Orlando's vibrant lifestyle and real ...",no
UCd8pvhS3lwICVlMAiW2m1JQ,Inside Lake,"Inside Lake is an online news website based in Lake County, Fla. covering breaking news, human interest stories, government ...",no
UCmxe7iPTClXMSGHFW0RyneQ,FUELING EVERYWHERE FLORIDA,THIS FUELING EVERYWHERE FLORIDA WILL SHOW YOU EVERY CK STATIONS AROUND FLORIDA.JUST SIT BACK AND ...,no
UCl4QXOTOBQ_YKFBjORLjrYA,Sandra Jefferson,,no
UCWubm4M9NSI80jdS-8iBp8Q,jenny rose Solomon,,"i'm sorry, but it seems like the description is missing. i'll need more information to determine if this is an official town or city youtube channel."
