channel_id,channel_title,channel_description,is_official
UCfnsWGN5thNUp_QKObM58bA,WMBB News 13,"WMBB News 13 News, Weather, Sports and more from across the Florida Panhandle. Located in Panama City, Florida.",no
UC22TCnf0fXHGbQrY4BeDckQ,Pcbeachin,From the bayou to the beach. Navigating a new town. A town called Panama City Beach. Documenting what it's like to live in ...,no
UC_Vy8C2Rt8pAhT73oUMzEkA,Casa Blanca Cove Panama  City Beach Florida,Welcome to Casa Blanca Cove! You're going to absolutely love it here! This incredible 2-story beach town home is just a short ...,no
UCxzUlZ81Vfn29vax7ewuefQ,First Baptist Panama City,"First Baptist Church Panama City, Fl. 640 Grace Ave. Panama City, FL. 32401 (850) 785-6146 Service times: Sunday Morning ...",yes
UC8_MVhtonlafVMvveKUPZtg,Chasin' the Sun Fishing Show,"Fishing, diving, and the coastal lifestyle. Filmed on location in Panama City Beach, Florida.",no
UCt3JStVpWt_SXWnB6f9Udhg,Old Panama City Beach,Old Panama City Beach welcomes you to our OPCB YouTube Channel. Here you will find interesting videos about the heyday of ...,no
UC9-7NK79k1yRDvY6w2QHw8w,Beach TV - Panama City Beach,"Beach TV is just what it sounds like… a television station dedicated to the beach and beach lifestyle. Beautiful, warm, colorful ...",yes
UCKp_L0Dw9Tl4qep2FmjOI1g,Visit Panama City Beach,"The best beach this side of paradise, Panama City Beach Florida offers 27 miles of stunning white sand, emerald green waters ...",no
UCG1fKUjv2xFU6bzkoVc6HqA,Panama City Beach Real Estate ,If you are interested in buying real estate in Panama City Beach or along the 30A corridor then this channel is for you. I don't just ...,no
UCfnsWGN5thNUp_QKObM58bA,WMBB News 13,"WMBB News 13 News, Weather, Sports and more from across the Florida Panhandle. Located in Panama City, Florida.",yes
