channel_id,channel_title,channel_description,is_official
UC9MNwMuigm3PeKHacwz2xQQ,City of Newberry,Official YouTube channel for the City of Newberry. Includes commission meetings and other municipal government meetings.,yes
UCPRBTIJPBe60dKAtgCHYwpQ,"City of Gainesville, Florida",The latest videos from the City of Gainesville's Communications Office.,yes
UCKt1468kcNjBS2AYgOaBsRQ,"City of Williston, FL","The City of Williston, Florida.",yes
UCdCKtpQ_U35mcr4tNp6zANw,tonymelerealtor,"Gainesville, FL based real estate agent at Coldwell Banker M.M. Parrish Realtors, serving North Central Florida and all of Alachua ...",no
UCnoDBN2eLiJamBbSpqKpN_Q,WCJB TV20 News,"Your Local Station for North Central Florida News, Weather and Sports. For news tips, email tv20news@wcjb.com.",yes
UC9MNwMuigm3PeKHacwz2xQQ,City of Newberry,Official YouTube channel for the City of Newberry. Includes commission meetings and other municipal government meetings.,yes
UCSrNUJle8NBM5PWqlaX7NRw,Living In Florida ,"This channel is all about living in Florida, Living in North Florida, moving to Florida, moving to North Florida, and relocating to ...",no.
UC24kQE3KqqbK9zD_3KDGsQg,Alachua County Coming Together,The city of Newberry and the Alachua County commission are attempting to build a slaughterhouse in Newberry. There has been ...,no
UCjeHgwExB6ytBil21jKOsoA,Nu Breed - Topic,,no
UC84h-Yt2c6jD5hiJxG_H2yw,Florida Ray Days,,no
