channel_id,channel_title,channel_description,is_official
UCGHxkgcWYs3Ei6v-leDbqeA,Oviedo City Government,"The official Youtube Channel for the City of Oviedo, Florida.",yes
UCCCWuZPkLXKqGQxkAtH9r3g,Oviedo Florida,Call: 407-863-9833 Email: Hello@TheWestCollection.com The City of Oviedo has been ranked as one of the best places to live ...,no
UCV0RiZ-dcGjDg24RHjeaqlQ,Oviedo City Church,,no
UCyGqlsBgeWQiXXPV_S15x3w,"Oviedo, Fl | Realtor Diana Sacoto",Realtor Diana Sacoto is proud to be affiliated with Top Orlando Realtor Scott Garrison and member of both the Scott Garrison ...,no
UCIlYldzcImz2xRfmmEroF2A,Oviedo Junto,"Patterned after Benjamin Franklin's Junto Society, the Oviedo Junto Society -- named after the town of Oviedo, Florida -- is an ...",no
UCGHxkgcWYs3Ei6v-leDbqeA,Oviedo City Government,"The official Youtube Channel for the City of Oviedo, Florida.",yes
UCCCWuZPkLXKqGQxkAtH9r3g,Oviedo Florida,Call: 407-863-9833 Email: Hello@TheWestCollection.com The City of Oviedo has been ranked as one of the best places to live ...,no
UC5-BodM-DYgCXTvpHbwrKRQ,Oviedo & Winter Springs TV,"Your inside look at local events and the community in Oviedo, Winter Springs, and surrounding areas in East Seminole County, ...",yes
UCpARJ73eS85DXM7izezCQwg,Beautiful Florida,Welcome to our channel! Thanks for visiting. We have hundreds of videos (with that number growing rapidly) of various interesting ...,no
UCAugp1pPXq_FzlXU2sjUJ4g,Oviedo HOA Directors,,no
