channel_id,channel_title,channel_description,is_official
UCRRccDqr0n4AwW1BJANi4jw,City of Pompano Beach,Official YouTube Channel of the City of Pompano Beach. Take a moment to unwind and enjoy Florida's Warmest Welcome!,yes
UC26Blt3eao1QhvvWZ2db1AA,"Maranatha of Pompano Beach, Florida USA","Nosso Endereço é: 2195 N Andrews Ave Suite #9, Pompano Beach, FL 33069 USA Como chegar vindo da i95 North: ...",no
UCiOJnBIPnuajr379EN2EgJw,Around Town in Pompano Beach,"Thank you for joining me ""Around Town"" where we explore all the great spots and reasons why we love this community. I am a ...",yes
UCf0-sNJj4CD4tM0febaexhw,"Living in Pompano Beach, Florida",,no
UCWVJIZRoJzOWxsF6zTe68Dg,Hopewell MBC Pompano,,no
UCRRccDqr0n4AwW1BJANi4jw,City of Pompano Beach,Official YouTube Channel of the City of Pompano Beach. Take a moment to unwind and enjoy Florida's Warmest Welcome!,yes
UC26Blt3eao1QhvvWZ2db1AA,"Maranatha of Pompano Beach, Florida USA","Nosso Endereço é: 2195 N Andrews Ave Suite #9, Pompano Beach, FL 33069 USA Como chegar vindo da i95 North: ...",no
UCf0-sNJj4CD4tM0febaexhw,"Living in Pompano Beach, Florida",,no
UCc2j0JhnR8Hx0Hj13RhCJag,City of Delray Beach,Delray Beach is a vibrant city with historic charm and award-winning beaches. www.delraybeachfl.gov.,yes
UCMUGHNG-NKaKPhBSVrdUk_Q,PompanoBeachRealty,"We boast about our golden beaches, charming hotels and thriving communities, that's why locals and visitors are flocking to ...",no
