channel_id,channel_title,channel_description,is_official
UC4yahAL8kFEJcr9fok12W3Q,Brazilian Fellowship Church,"""until we all reach unity in the faith and in the knowledge of the Son of God and become mature, attaining to the whole measure of ...",no
UC5vM1XbDTT17AyuuL2j2oRQ,Paul Russell,Thank you for viewing my channel. If there is anything I can do for your real estate need please contact me! 239.738.0737 I am a ...,no
UCTu6UgFiPlSoSDU36MOvCaA,Doreen Kline,,no
UC7FLH6k25QqKKw0-aEqoPTw,Park Shore Coin & Jewelry Show - Scott Heiligman,"LOCATIONS SERVED: Southwest Florida, Gulf Coast, Florida's Gulf Coast, Fort Myers, Cape Coral, Naples, North Naples, Lehigh ...",no
UCHfQbxlQVCOMMul8N0B1fTg,VisualPRO Photography,"VisualPRO Photography offers Professional Real Estate Photography and Videography in Cape Coral, Fort Myers, Naples, Estero ...",no
UC4yahAL8kFEJcr9fok12W3Q,Brazilian Fellowship Church,"""until we all reach unity in the faith and in the knowledge of the Son of God and become mature, attaining to the whole measure of ...",no
UC5vM1XbDTT17AyuuL2j2oRQ,Paul Russell,Thank you for viewing my channel. If there is anything I can do for your real estate need please contact me! 239.738.0737 I am a ...,no
UCHfQbxlQVCOMMul8N0B1fTg,VisualPRO Photography,"VisualPRO Photography offers Professional Real Estate Photography and Videography in Cape Coral, Fort Myers, Naples, Estero ...",no
UCyiGaMWT7TOk6ot83TQSEPA,marinteague,,no
UC7FLH6k25QqKKw0-aEqoPTw,Park Shore Coin & Jewelry Show - Scott Heiligman,"LOCATIONS SERVED: Southwest Florida, Gulf Coast, Florida's Gulf Coast, Fort Myers, Cape Coral, Naples, North Naples, Lehigh ...",no
