channel_id,channel_title,channel_description,is_official
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCsprMhyXP67xlrU0tHiAGaw,Pentecostal City Mission Church—Fort Lauderdale,"A bible believing body of believers, followers of Christ, whose main purpose is to lift up the name of Jesus, to sing His praises, ...",no
UCn28X0C35RqJgYJ6adIGeEQ,North Beach Village Resort,"North Beach Village Resort is a collection of boutique hotels featuring over 500 rooms including studios, deluxe studios, and one ...",yes
UCgVZ0mrM3liHNhRYC5Mchgg,WPLG Local 10,"South Florida News, Weather, Entertainment, Sports and more from WPLG Local 10. An ABC affiliate, Local 10 is the No. 1 news ...",yes
UCM_envTb7pmIiiRpPfJ4CgQ,PRAG Realtors Assistant,,no
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCsprMhyXP67xlrU0tHiAGaw,Pentecostal City Mission Church—Fort Lauderdale,"A bible believing body of believers, followers of Christ, whose main purpose is to lift up the name of Jesus, to sing His praises, ...",no
UCgVZ0mrM3liHNhRYC5Mchgg,WPLG Local 10,"South Florida News, Weather, Entertainment, Sports and more from WPLG Local 10. An ABC affiliate, Local 10 is the No. 1 news ...",yes
UCVtTjaaajzCaWsMxHBmTIsA,City of Hollywood,"The City of Hollywood, Florida's YouTube Channel contains videos produced by the Office of Communications, Marketing and ...",yes
UCYnQRulwIRjBLDwicOU6XXw,The Breaking News Reporter!,"What's good everyone!? Call me Kid N Play! Your Hood News reporter ‍   Here to bring you the raw, crazy real life ...",no
