channel_id,channel_title,channel_description,is_official
UCak1_v7UFM8nqIviX53nzaA,"City of Crescent City, Florida","Crescent City, FL is located between Two bodies of water, Crescent Lake lies to the east of the town and Lake Stella lies to the ...",yes
UCpL3ZhUV5ZuZi7X86nWQwRQ,Regal Inn,"Welcome to Regal Inn, the affordable hotel in Lake City, Florida that's just right for business and pleasure travelers. We offer ...",no
UC1PRNytGmhHhwydJ0ECcf0Q,Life with me,Trapped in Tallahassee Florida I moved here after someone I helped reach here got a successful business going and spoke ...,no
UCC04XeCZR9x2JC-3m9GAA9Q,GoUSA TV,"Introducing GoUSA TV. The premier travel entertainment channel, available at your fingertips with no subscription, no fees and no ...",yes
UC3Vuq4Q1bKFtAiKYlwRv3oA,Peter Santenello,I make videos showing you a world that the media fails to capture. No BS polarization or political angle—just pure authentic ...,no
UC28Eyfa2Uogc-8VTWqafG3w,City of Lake City,,yes
UCapaMTHOsNkakw8IrRNqGww,Lake City Florida - Seventh-day Adventist Church,"The Seventh-day Adventist Church in Lake City, Florida, welcomes you to our channel. We hope that you find the content uplifting ...",no
UC-HkMPsdskJ5L1b2VfSazsQ,New Life Lake City,WELCOME to New Life Christian Fellowship of Lake City! We're so happy that you've decided to take the time to find out what God ...,no
UCHbcWwqPWW1ZMbBRIg4f87Q,Police Videos Lake City Florida,Videos featuring the lessons learned and good work of the Lake City Florida Police and the Columbia County Florida Sherriff.,yes
UCUNR4YxEtHhoKY7QoQn-y5Q,"First Presbyterian Church of Lake City, FL",,no
