channel_id,channel_title,channel_description,is_official
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCOAsS_oXDEida5PdhtJwYuA,"City of Opa-locka, FL",City of Opa-locka's Official YouTube Channel.,yes
UC-W-rF_hcfNJAg8D2s6K1NA,The Town of Pembroke Park,,no
UCSCzXpZ82FfA5udLY6WynCQ,Town of Miami Lakes,"When it incorporated in December 2000, the Town of Miami Lakes became the 31st municipality in Miami-Dade County. Known ...",yes
UC0k238zFx-Z8xFH0sxCrPJg,Architectural Digest,AD is the international authority on design and architecture. AD provides exclusive access to the world's most beautiful homes and ...,no
UCfI44gsL78qpt3N3IqntfIw,City of Cooper City,"Welcome to the official City of Cooper City, FL, government YouTube video channel. The City of Cooper City is located in ...",yes
UCd9KlqGXvavCOCj2HlbzizA,"City of Cooper City, Florida",,yes
UC_NQvCyBbMGWI4gUqtIF-UQ,The Pentecostals of Cooper City,"The Pentecostals of Cooper City is located in South Florida. 5201 South Flamingo Rd. Cooper City, FL 33330 ...",yes
UConZUrWS0lPxAZNDGedLdVg,Cooper City Church of God,The official channel of the Cooper City Church of God.,yes
UCcJcIU0OI4hFWkd8i7uz36Q,Cooper City Christian Academy,"Cooper City Christian Academy strives to provide a Christ-Centered environment of academic excellence, where faculty and staff ...",no
