channel_id,channel_title,channel_description,is_official
UCxzUlZ81Vfn29vax7ewuefQ,First Baptist Panama City,"First Baptist Church Panama City, Fl. 640 Grace Ave. Panama City, FL. 32401 (850) 785-6146 Service times: Sunday Morning ...",yes
UCnenOsxQUr4j4oxKdIl57jg,Brad Ventura,,no
UCnAnOJ54PGVly2g1nYNRU7Q,ConcernedCitizensOfHolmesCounty,,no
UCOMGiaF5m_fhqIMJqsMqYoA,"Woodall's Total Comfort Systems, Inc.","We are a heating and cooling contracting company in Marianna, FL. In Florida we service Panama City, Chipley, Bonifay, ...",no
UCagTTrcccsGju9Cbe--9o_A,Marie Hansen,"If you are seeking a lifestyle destination in SW Florida where you can own your lot, park your luxury Class A Motorcoach and build ...",no
UCxzUlZ81Vfn29vax7ewuefQ,First Baptist Panama City,"First Baptist Church Panama City, Fl. 640 Grace Ave. Panama City, FL. 32401 (850) 785-6146 Service times: Sunday Morning ...",yes
UCnAnOJ54PGVly2g1nYNRU7Q,ConcernedCitizensOfHolmesCounty,,no
UCOMGiaF5m_fhqIMJqsMqYoA,"Woodall's Total Comfort Systems, Inc.","We are a heating and cooling contracting company in Marianna, FL. In Florida we service Panama City, Chipley, Bonifay, ...",no
UCnenOsxQUr4j4oxKdIl57jg,Brad Ventura,,no
UCagTTrcccsGju9Cbe--9o_A,Marie Hansen,"If you are seeking a lifestyle destination in SW Florida where you can own your lot, park your luxury Class A Motorcoach and build ...",no
