channel_id,channel_title,channel_description,is_official
UCBpuIQuqACk5uV_0hSfITKg,REAL Living In Orlando Florida,"Are you wondering what it is like to live in Orlando Florida? Well, this is the channel you need! We absolutely love this town and ...",no
UC1f7mxbe18s0B3A1fVgbu4w,City Church FL,"The official youtube channel of City Church FL in Sanford, FL CityChurchFL.org.",yes
UC1RqxgQgT4lCJjwWDqSvVfQ,River Oaks Church YouTube,Our Vision River Oaks Church is a community of ordinary people being transformed by the extraordinary love of Jesus Christ ...,no
UCn-57T9SM440jptJiEtcHAw,My Town Rocks,"http://mytownrocks.net/ Come to ""My Town Rocks"" for info, news and listings of local live music events, venues and bands in your ...",no
UCEX7oDK_6vf--nZb2QfsTnw,Marye Caldera,"Realtor in Florida☀️ I help people to make smart investments sharing tips, knowledge and all my experiences in this business to ...",no
UC1RqxgQgT4lCJjwWDqSvVfQ,River Oaks Church YouTube,Our Vision River Oaks Church is a community of ordinary people being transformed by the extraordinary love of Jesus Christ ...,yes
UC1f7mxbe18s0B3A1fVgbu4w,City Church FL,"The official youtube channel of City Church FL in Sanford, FL CityChurchFL.org.",yes
UCEX7oDK_6vf--nZb2QfsTnw,Marye Caldera,"Realtor in Florida☀️ I help people to make smart investments sharing tips, knowledge and all my experiences in this business to ...",no
UCRXw7W1WYEe-5WfScvqLmiQ,City of Lake Helen,,no
UCBBKAhA5EukO3M04OJ2_glw,Clair Strutt,"Realtor with Watson Realty Corp, Lake Mary, Florida. A full-time agent with 10 years of experience who specializes in residential ...",no
