channel_id,channel_title,channel_description,is_official
UCfnsWGN5thNUp_QKObM58bA,WMBB News 13,"WMBB News 13 News, Weather, Sports and more from across the Florida Panhandle. Located in Panama City, Florida.",yes
UCe0vli2WqcfOOGXhdYklz9Q,City of Panama City,"Welcome to the official YouTube channel for the City of Panama City, Florida. Here you will find the live stream of all public ...",yes
UCxzUlZ81Vfn29vax7ewuefQ,First Baptist Panama City,"First Baptist Church Panama City, Fl. 640 Grace Ave. Panama City, FL. 32401 (850) 785-6146 Service times: Sunday Morning ...",no
UC8_MVhtonlafVMvveKUPZtg,Chasin' the Sun Fishing Show,"Fishing, diving, and the coastal lifestyle. Filmed on location in Panama City Beach, Florida.",no
UCkurYMcSW6N28lIBYPE8XVw,Last Minute PCB,We live and work in Panama City Beach and we LOVE to show her off as well as her sister Panama City! We are excited to ...,no
UCe0vli2WqcfOOGXhdYklz9Q,City of Panama City,"Welcome to the official YouTube channel for the City of Panama City, Florida. Here you will find the live stream of all public ...",yes
UCfnsWGN5thNUp_QKObM58bA,WMBB News 13,"WMBB News 13 News, Weather, Sports and more from across the Florida Panhandle. Located in Panama City, Florida.",yes
UCt3JStVpWt_SXWnB6f9Udhg,Old Panama City Beach,Old Panama City Beach welcomes you to our OPCB YouTube Channel. Here you will find interesting videos about the heyday of ...,no
UCC16hfxtJW3pRQbPJiwPUsA,Florida State University Panama City,"Florida State University Panama City (commonly referred to as FSU Panama City, Florida State PC or FSUPC) is located 100 ...",no
UCUd4PljZ0BNT9fIr4NL0_4w,Lighthouse Baptist Church of Panama City FL,"Preaching the Glorious Gospel that leads to Heaven's Harbor Located in Panama City, FL, Lighthouse Baptist Church is a King ...",yes
