channel_id,channel_title,channel_description,is_official
UCjU-Cwjfqbo2hMRItlXwnnQ,This is Dan Bell.,Producer and Filmmaker. Business and Media Inquiries : ThisIsDanBell@gmail.com.,no
UCg3gzldyhCHJjY7AWWTNPPA,Sam and Colby,"What's up guys! On this channel we create haunted, exploration videos. Our most popular series include Stanley Hotel, Hell Week, ...",no
UCpn_ODet9knMmEj5DB0_KnQ,Kanel Joseph,Praise to the Most High.,no
UCfA5CSlYGseqSeOhsiiZTfw,Sturniolo Triplets,Triplet brothers documenting our life.,no
UCxH0MkY6v0sjZzmMgW9TSRQ,Elisa True Crime,"Racconto storie di true crime che mi hanno particolarmente scioccata per denunciare, diffondere consapevolezza ma soprattutto ...",no
UCFgaWPj3Tp0cE9REhh7LTzg,Driving Till I Visit Every City in Florida,Discover the best of Florida with 'The Handsome Driver' – your go-to Florida travel guide. Immerse yourself in the allure of the ...,no
UCjU-Cwjfqbo2hMRItlXwnnQ,This is Dan Bell.,Producer and Filmmaker. Business and Media Inquiries : ThisIsDanBell@gmail.com.,no
UChjETcMhkbfI78a7XFRxP0w,RokyAudioRental,We set up audio for all types of party's all around Florida call for more information :727-460-6055. 727-475-0464.,no
UCjCjFoBPc1AkT7iNJ3UWvTA,LIV South Florida,"This channel is all about LIVing in South Florida, moving to South Florida and relocating to South Florida. What are we ...",no
UCpBInoygQrE1ZKs7CTeLwgg,"Ancient City Tours - St Augustine, FL",,yes
