channel_id,channel_title,channel_description,is_official
UC2GOZJdf63zhi4ir-ZJYZ5A,Abigail Padro,,no
UCxH0MkY6v0sjZzmMgW9TSRQ,Elisa True Crime,"Racconto storie di true crime che mi hanno particolarmente scioccata per denunciare, diffondere consapevolezza ma soprattutto ...",no
UCF_votze88WRDSEREe9s3aQ,Dylan Is In Trouble,sorry if my jokes are weird.,no
UCtNdVINwfYFTQEEZgMiQ8FA,Bailey Sarian,"Hi my name is Bailey Sarian and I am here to talk about History, True Crime & Makeup. Yes its an odd combination, but I am a ...",no
UCwPyJEp1cZ6eGrZrJ3v4LkA,JR & Belle,"We are amateur cooks, newb gamers, decent hikers. Our love of travel has brought us across the world to Asia ♥️ Vietnam ...",no
UCGkvDK83WRbsmtxwDRJteVw,City of Belle Isle Florida,You're now leaving belleislefl.org The City of Belle Isle Web Privacy Policy & Terms of Use does not apply to the site you are ...,yes
UCPr9I3X2QkxZdTGBYE-1DQg,Belle Isle Florida,"The City of Belle Isle is a warm and friendly community located in southern Orange County, Florida. Established in 1924, the City ...",yes
UCqIikRwuwMmRcRr8w9MtjBA,Belle Isle Residents Association,"Belle Isle Residents Association (BIRA), a non-profit Miami Beach, Florida neighborhood association, is a voice for residents ...",no
UC47nRDKu2WdjffdJv9sdHBg,gregsplashandash,Splash & Dash Inc. 407-957-6566 Orlando's number one Pressure washing and Roof cleaning company with over 15 years ...,no
UCGgefuV5gQ4kfDTppigSkNQ,"Kim Blaylock, Orlando Area Real Estate","As a long term resident of Orange County, Florida, I've spent over 30 years helping people buy and sell homes and land in the ...",no
