channel_id,channel_title,channel_description,is_official
UC5PrkGgI_cIaSStOyRmLAKA,One Bite Pizza Reviews,"Posted every Monday - Friday at 6pm ET. One bite everybody knows the rules. Barstool Founder Dave ""El Pres"" Portnoy reviews ...",no.
UCkW4rds4KKPoKXOA1yYcmwg,RidgeHill Jillie,"Travel, vintage finds, discoveries, and adventure in van life.",no
UCmZ6IEGbLh_IHFuj4_f9BEw,R&W Productions,"We are a local media production company, we specialize in real estate videos and photos, photo slide shows, drone photography ...",no
UCzuoFYbb65Fmyo0pb9BjwkA,Jessica Risher,,no
UCvIpVAs_xQG5minPI06FW1Q,Baltic Boy Wandering,Check out my filmmaking YouTube Channel; XVL Productions A little bit about me... I am a teenager based out of Chicago Illinois ...,no
UC02wjtZTvDBoIfgx8rIZMfg,Jay Hatch,,no
UCflTK5DrvGAiek61lSNB1Lg,OrchardCC,"The Orchard Community Church is committed to making disciples of the unconvinced, unconnected, and unfinished. We are a ...",no
UCu4_L5Nfjnlx_Dun6Okx39Q,CircleBMWTV,"At Circle BMW, everything we do revolves around you. Our Circle BMW staff members are trained to address your needs from the ...",no
UCVu52ZhB_7PkXkC5BlHuk9w,Casa de Dios Pentecostal El Shaddai,Iglesia Pentecostal hispana multicultural.,no
UCIAuIoEhAwKaKG5HXfaj9FQ,Kerri Africano Sells North Florida,,no
