channel_id,channel_title,channel_description,is_official
UC5zPH59K5DZo_jV15f8KEJg,Gulf Breeze Elementary School Music,This is the official YouTube channel for the Gulf Breeze Elementary School Music Department. Music resources and student ...,yes
UCtBZ2Ubmr6IC5CEizsfAppw,Living on the Florida Gulf Coast,"Moving to Florida Gulf Coast? Let's Chat! ⬇️   So you're thinking of moving to the Florida Gulf Coast? Well, we are your Gulf ...",no
UCYnOnBL-lAzE9qvsNYu_QuA,My Pensacola Life,"Welcome to the Pensacola life. Your snapshot of Pensacola, Florida's premier properties. My name is Caleb Wilkerson. I am a ...",no
UCgYJj1JxcfY1IsL42B9h9ZQ,"Living in Pensacola Beach, Florida","Are you wondering what it is like to live the beach life in Pensacola Beach, Florida? This is the channel you need! I love the ...",no
UCLLgHhP3WdlDrUd8G53S73Q,Moving to Pensacola,"Are you wondering what it is like to live in Pensacola, FL? Well, this is the channel you need! We absolutely love this town and our ...",no
UCCKIAz3XNYQA5HX5No1YFhQ,Gulf Breeze Florida,This channel is dedicated to expose and hold accountable Gulf Breeze Florida city officials and other politicians who knowingly ...,no
UCbcF1BQWUg-QWbgeB20BDlA,Gulf Breeze Proper,"Exposing those who robbed me of my health and my life. City of Gulf Breeze Florida caused damage to my spine, I then became ...",no
UCDuU04IhAldZjciOXw_EltQ,Gulf Breeze Condos at Calypso Resort ,Gulf Breeze Condos at Calypso Resort in Panama City Beach Florida. Call 812-343-0431 to book your dates today!,no
UCFxb5wNVufRcN0xl1UvmQsQ,Living on the Emerald Coast Florida,"Discover the perfect coastal paradise for your next chapter in life! We are your ultimate guide to living on, investing and relocating ...",no
UCtBZ2Ubmr6IC5CEizsfAppw,Living on the Florida Gulf Coast,"Moving to Florida Gulf Coast? Let's Chat! ⬇️   So you're thinking of moving to the Florida Gulf Coast? Well, we are your Gulf ...",yes
