channel_id,channel_title,channel_description,is_official
UCfcWpMmJR9oITdqja5_7n2w,Suwannee Country Club Golf Course,We invite you and your friends to come and golf at our historic Florida golf course in the northern Florida town of Live Oak.,no
UCIix6MklfJFywa_36iDj8Sw,Kənd Həyatı,"As a Country Life Vlog, we love to share what we do at countryside, engage with nature and make the most out of village life.",no
UCbDfzm2PY6sSgg7LkaMjiwQ,Westchester Country Club,,"the premier real estate and lifestyle channel showcasing the beauty and charm of westchester county, new york. 

is this an official town or city youtube channel?
- no"
UC4qTuBRLosUwjGPXhdqtfzg,Country Club of Coral Springs,"Our mature, fully renovated 18-hole championship (par 71) course was designed by the noted architectural firm of Edmund Ault ...",no
UC8u5cEorCWgxtBv5aBpVXkQ,The Yacht and Country Club,"The most welcoming waterfront golf and country club on the Treasure Coast! Welcome to The Yacht & Country Club, featuring its ...",no
UCiDEp1O2m9da_tA8i3xgcyw,Scotland Yards Golf Course & Country Club,Great Golf - Great Food Experience The Highlands at Scotland Yards and enjoy the best deals in the area on golf and dining.,no
UC4qTuBRLosUwjGPXhdqtfzg,Country Club of Coral Springs,"Our mature, fully renovated 18-hole championship (par 71) course was designed by the noted architectural firm of Edmund Ault ...",no
UCQfBD0CrtYopffLGE_fQJ8g,Harbour Ridge,"Harbour Ridge Yacht & Country Club is a private gated country club community offering golf, yachting and tennis located in the ...",no
UC8u5cEorCWgxtBv5aBpVXkQ,The Yacht and Country Club,"The most welcoming waterfront golf and country club on the Treasure Coast! Welcome to The Yacht & Country Club, featuring its ...",no
UCj35vk6W05KFxK5udwLDBRA,Piper's Landing Yacht & Country Club,"Piper's Landing is a private, gated, golf community located in Palm City, Florida. With only 302 residences nestled among over ...",no
