channel_id,channel_title,channel_description,is_official
UCCWmZ1lAG6fQnkY3vwTIhRQ,Shalimar Rodz,,no
UCRn28Wv6dBC7uUT2S9-b2qg,mrf96,My name is Makenna.... I'm a middle school student. I'm pretty much a little nerd who sucks at school. I go around and make a fool ...,no
UCttHrB0G_94A5hPnztF3W2Q,LIVING IN DESTIN FLORIDA,"Are you wondering what it is like to live in Destin Florida? Well, this is the channel you need! We absolutely love this town and our ...",no
UCoRap5thrXhU2B7WUMpuC8Q,Navarre Kayak Fishing,"Navarre Kayak Fishing offers Kayak Fishing Charters from Pensacola - Miramar Beach, FL. The YouTube channel was created to ...",no
UCNb3RgYRa-fAFEqYLrcOaGg,Jordan Dennis - Leading You Home,"This is your page for real estate information and listing videos on Florida's Emerald Coast, particularly the communities around ...",no
UCBqPi_8ANzGyCLd7_3vIyOA,FirstCommandChannel,Welcome to First Command's channel! We coach military families in their pursuit of financial security. Our financial advisors shape ...,no
UCWH4Pzfjm1awQShou7jdpCA,The First Timers,We are David and Terry and we are capturing first time experiences. Contact us via email at: TheFirstTimersYT@gmail.com ...,no
UCCjzFD5ggTuT4i1SslL5gkA,Ken Gettinger,Ken Gettinger is a professional REALTOR® serving buyers and sellers along the Florida Panhandle affectionately known as The ...,no
UCTgjK5A0wtan7pNfy12KCQw,CRIMINALFLORIDALAW,http://www.criminalfloridalawyer.net LAWYER TIMOTHY W. HILLEY Patrol Officer with the Allen Park Police Department in Allen ...,no
UCNW2wiopZPeTpN7nX6XTy0A,Emerald Coast Real Estate Photography,"Emerald Coast Real Estate photography is a full service real estate marketing company that provides architectural photography, ...",no
