channel_id,channel_title,channel_description,is_official
UCipjBU7UyCjCqyf3Ae3DPgg,Lake Placid Fl Gov,,no
UC64Yqia3yiZnvRm7sP4kaFA,Morris News Network,Morrisnewsnetwork@gmail.com Random Local History and News of Lake Placid Florida.,yes
UCg6989EEk0-B4EM8mlXF2gA,Prestige Realty of Florida,The Mission of Prestige Realty is to be a faith filled boutique real estate company that walks hand in hand with our clients through ...,no
UCVt6XRlNwLaZUa9yima0Clw,Harelis Santis,"We moved to Lake Placid in 2012 from So. Florida. We went searching for a small town. Lake Placid is an amazing place to live, ...",no
UCA2t6EAPKVmkKTkou_3PXow,TIM J MEANS BUSINESS,"Hello everyone, and welcome to my YouTube channel! Here, I travel and explore abandoned places, embark on adventures, and ...",no
UCo7LPAmvi_45T6dJ7bvbNVQ,Tayana Franco,,no
UCxdt8o1NlI0Mpa-qRbnA1zQ,Julio Cortez santos,Ciencia ficción.,no
UCsm76qVybKtzW9OiMK-AzDw,Christopher Daiello,,no
UCtPrkXdtCM5DACLufB9jbsA,MrBallen,"I tell strange, dark & mysterious stories. Listen to MrBallen's exclusive Podcast on Amazon Music!",no
UCRzE_amcRwn4-jlssWKX78w,BusinessFlare Aerial,"With BusinessFlare Aerial, we want to use this channel to showcase cool downtowns and other interesting places, highlight ...",no
