channel_id,channel_title,channel_description,is_official
UCqkp2mhQspga3eyEvZUA7Zw,VTHAMEND,,"sorry, there is no channel description provided for analysis. to make an assessment, i will need the description as well."
UCzWBOIA9qCJmW76ZZyIracw,Cory McDermott,,no
UC-8kR5RwTdNCcA-U6FsrWng,Muck City Media Enterprises,,no
UC_coynxTvCi8p1DkFqkscAg,Christina Moore & The Moore Team at Keller Williams - KW Smart,Videos of listings - Christina Moore and the Moore Team at Keller Williams - KW Smart Christina Moore & The Moore Team sold ...,no
UCu506c1_O9UvUcilsAq03Gg,Tim That Train Guy ,Welcome to my channel. I hope you have enjoyed what you've seen so far. It is my mission to make the best content I can.,no
UCqkp2mhQspga3eyEvZUA7Zw,VTHAMEND,,no
UC-8kR5RwTdNCcA-U6FsrWng,Muck City Media Enterprises,,no
UC_coynxTvCi8p1DkFqkscAg,Christina Moore & The Moore Team at Keller Williams - KW Smart,Videos of listings - Christina Moore and the Moore Team at Keller Williams - KW Smart Christina Moore & The Moore Team sold ...,no
UC--UDwhhZNfC4J9KBZBvq0Q,Susan Talarico,"""REAL ESTATE IS A CONVERSATION ... LET'S TALK! Hello there! With over two decades of experience as a real estate ...",no
UCerH7ZQJP-qxtBWlMyrkGpA,Heaven Above Earth Below,"A Channel for posting video to explain certain things to people where discussions are ongoing about flat earth, to illustrate points.",no
