channel_id,channel_title,channel_description,is_official
UCPdrHqCyLoe6wDo8bXxOXbw,Lake Buena Vista Resort Village & Spa,"Welcome to Lake Buena Vista Resort Village & Spa Whether you're planning a family vacation or a group retreat, Lake Buena ...",yes
UC8NiOmfsiOGikBHafGFd0gA,Lake Buena Vista Factory Stores,"This open-air outlet center is located 2 miles from Walt Disney World Address: 15657 State Road 535, Orlando, FL 32821 Phone: ...",no
UCWBF8Ihmcxe-TaC8UXL1StQ,Sheraton Lake Buena Vista Resort,"Surrounded by the city's iconic attractions, Sheraton Orlando Lake Buena Vista Resort is a Walt Disney World Good Neighbor® ...",no
UCnDFH8sOGz653cess4ub-aQ,LIVING IN THE VILLAGES FLORIDA,"Are you wondering what it is like to live The Villages, Florida? Well, this is the channel you need! We absolutely love this town, ...",yes
UC-58jCp1-SXIbzPVzrbccvQ,Driving Florida,,no
UCSEd1jh3LiWbz1kInlXnMAQ,Getmarriedinflorida,Weddings in Florida.,no
UC0xyD6M91GQs9Cow1drOkRA,PhantomCityStudio,"Phantom City Studio in Orlando, Florida provides the best recording studio experience possible. Professional recording, mixing ...",no
UCcnqnDhgDcA3TP9hTToGYQQ,USA Car Rentals Comparator,Compare Car Rentals in www.claviscar.com.,no
UCvrQ3uRbUw0-URe5MT1AwvQ,Fiebre Latina,"Para Contratacciones, favor de comunicarse con Jaime al: ** (863) 323-2123 (Llamadas y Textos) o FibreLatinaUSA@Gmail.com ...",no
UCh3TKGHu5mTr1LOTxQl6ezQ,Orlando Home Guy,,no
