channel_id,channel_title,channel_description,is_official
UCoqPRe-x623dciRPRu8GuJA,My Town Planner,,no
UCA6ICUwzIVY_XQBN6bcmlTw,Moving to Jacksonville FL by Mary Henton,Educating buyers and sellers about Jacksonville FL and helping everyone make smart decisions.,no
UCx2bGNY3hdcZ7LxlnbDZotw,LIVING IN JACKSONVILLE FLORIDA,"This channel is all about living in Jacksonville, Florida, moving to Jacksonville Florida, and relocating to Jacksonville Florida.",yes
UCPUnQ5_Pn-2FJ8XPYhWMaSQ,Wildlight,"Welcome to a new kind of lowcountry living in Wildlight, FL. Where the beachy vibe of Amelia Island and the culture of ...",no
UCj3rh7Rph9BzoXpYOeKw2ZQ,Jacksonville & St Johns Florida- Nick Powell,"Helping you discover Jacksonville and St Johns County Florida Real Estate, Life & Local News Hi, I am Nick Powell with Your ...",no
UCSef-pRmXAdZvGVb_sdqzOw,Jacksonville Florida Living - Andrea Delancy,Welcome to Jacksonville Florida Living! My channel is dedicated to helping you navigate Jax and make informed decisions about ...,yes
UCslEAb86725xio48ZMDHz7w,CarlosMarcello TV,"Carlos Marcello, is an American rap artist born September 9th in the city of Yulee Fl, a small town just 15 minutes outside of ...",no
UC77Q-RdyfaQbum7dTyH_vQQ,piinklemonadegiirl,"My ""name"" is Juniper, but my birth name is Sun (i just like to be called Juniper). I was born in Seoul, (South) Korea, whcih is a BIG ...",no
UCR6DVUhOR4HtHZKPCcG6fnw,Dave Ramsey Financial Investment Advisor in Florida FL,"A Local Team Dave Ramsey ENDORSED Financial Investment Advisors & Professionals serving Jacksonville FL, Jacksonville ...",no
UCpXKOa8h6a963vFvzySdswQ,First Federal Bank,,"sorry, i am unable to provide a complete analysis with insufficient information. could you please provide the full description of the youtube channel?"
