channel_id,channel_title,channel_description,is_official
UC0I-OKtmpUdLJnDoax6zzFQ,Fred Vernon,,"sorry, it seems like the description is missing. can you please provide more information or context for me to give a proper assessment?"
UC9C2Wptjvr3nIZvTJNpEZLQ,thegouldingagency,"The Goulding Agency is a full-service public relations firm, advertising agency and media production company. Our subsidiary ...",no
UCVtH5223l4OUR2cxziRp1OA,Palm Bay Live,"Palm Bay Live is an online news magazine offering news and information for the City of Palm Bay, Florida.",yes
UCVFIC0slySQOtac23dDBjSQ,Rustic Sea Relics,"Hi There! This channel is all about sharing our Beach-Inspired Lifestyle, ocean adventures, beach tips, and more. We also provide ...",no
UCrpXLQH1Mjgxt8QmrCV7HIw,Vernon Lundquist,Reset video resolution to 720p or 1080p.,no
UC0I-OKtmpUdLJnDoax6zzFQ,Fred Vernon,,no
UCWxyn7o0CFJBzKjLbuGLMGg,Strange Soup,"I make videos discussing the strange, obscure, and disturbing. Please let me know if you have any questions or requests!",no
UC9C2Wptjvr3nIZvTJNpEZLQ,thegouldingagency,"The Goulding Agency is a full-service public relations firm, advertising agency and media production company. Our subsidiary ...",no
UCJ1UxoOoBnkudh5C8uiT-NA,Ron Jones,,no
UC5uDf7duXsHMaJp4fmel1dA,Moving to Panama City Beach,,no
