channel_id,channel_title,channel_description,is_official
UCSCzXpZ82FfA5udLY6WynCQ,Town of Miami Lakes,"When it incorporated in December 2000, the Town of Miami Lakes became the 31st municipality in Miami-Dade County. Known ...",yes
UCmqGSxxx-dHNOR8YHvNvHEQ,TruMiami,,no
UClAfziZQ5Gra8DrGRzyq37w,Town of Davie TV,"This is the official ""YouTube"" home of the Town of Davie, Florida, government. Our Public Information Office is responsible for the ...",yes
UC-8iSGdmwUM7iSYZy0RvPlg,pbSCRIMMAGE,"Hey Guys It's pbSCRIMMAGE! Im on YouTube now to share videos of paintball from all over the world starting with Hialeah, FL.",no
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCI3p9c__3qlEFi4iaQTOQaw,cityofhialeah,Official City of Hialeah youtube Channel.,yes
UCMps-CGbD3-A-gBdgx5csOw,"Las Calles de Hialeah, The Streets of Hialeah","conoscamos la ciudad que progresa en sur de la florida de los estados unidos,Do we know the city that is progressing in South ...",yes
UCgPkOhpXuGfm0lkqNTjLyBA,Hialeah City FC,Mas que un Club una familia!,no
UCIhF_PKdCJCdLsumiL3ekEg,Robert Slattery,"My name is Robert Slattery and I am a Realtor® that was born & raised in Hialeah, Florida where I have been a lifetime resident to ...",no
UChJ3i7t9Jqzl9HiHGxOHWcQ,St. Barbara Catholic Church - DN,Dedicated channel for the streaming broadcast of the mass and other events that take place at St. Barbara parish in the city of ...,yes
