channel_id,channel_title,channel_description,is_official
UC0rw9-ZqduSTcs6uBNU7_ag,City of West Melbourne,,yes
UCD9nZ3qeRGbPuHJaJduiQxA,WESH 2 News,"WESH.com is Central Florida's top source for breaking news, weather and daily local headlines. Look to WESH 2 for political ...",yes
UCbWJK7XQyPVBmp15Fwoa4jA,"City of Cocoa, Florida","IMPORTANT NOTICE UNDER FLORIDA'S PUBLIC RECORDS LAW: Please be aware that under Chapter 119, Florida Statutes, ...",yes
UCgflihZFv7vg2WXgJfPhSXA,Real Coast to Coast ,Florida City Tours | Best Restaurants | Things to do | More...,no
UCAZ7NvEbYCgSksMZRltZADg,Surf City Surf Shop,"Surf City Surf Shop is a family owned and operated surf and skate shop located in Vero Beach, Florida. Support Locals.",no
UC0rw9-ZqduSTcs6uBNU7_ag,City of West Melbourne,,"sorry, it seems like the description is missing. please provide the description so i can give you an accurate answer."
UCD9nZ3qeRGbPuHJaJduiQxA,WESH 2 News,"WESH.com is Central Florida's top source for breaking news, weather and daily local headlines. Look to WESH 2 for political ...",yes
UCkr4xCC-H1iNSGtimOSKzQg,TheBoardr,"We are a group of three firms headquartered in Tampa that specialize in skateboarding facilities design and construction, events ...",no
UCgflihZFv7vg2WXgJfPhSXA,Real Coast to Coast ,Florida City Tours | Best Restaurants | Things to do | More...,no
UCAZ7NvEbYCgSksMZRltZADg,Surf City Surf Shop,"Surf City Surf Shop is a family owned and operated surf and skate shop located in Vero Beach, Florida. Support Locals.",no
