channel_id,channel_title,channel_description,is_official
UCmDaDe0Ed9_fIORZ1pArVfA,City of Sarasota,"News and events from the City of Sarasota, Florida.",yes
UCfS6qPa7jxPbUP_eBUtXYfw,SarasotaWOW,"Welcome to the best destination in Florida- Sarasota, Longboat and Siesta Key! As a 40-year resident of Sarasota, I know of no ...",no
UCeyBY5sLCLTLXEkT3nPdopg,Sarasota Lifestyle,Welcome to SARASOTA LIFESTYLE on YouTube. Join Mike Payne & his son Zach for relocation straight talk (inc. real estate) and ...,no
UCD_4QmlC0IgoL1-pagmMrmQ,"Where To Live in Sarasota, Florida ","Welcome to our channel, ""Where to Live in Sarasota, Florida"". https://www.fltrealty.com/perfecthome Fill out your free Perfect ...",no
UCyk3AmsO_XUzG4kUKDXSxlw,Jon Buice | Real Estate Agent in Sarasota FL,"Welcome to 'The Ultimate Guide to Moving to Sarasota, Florida! On our channel, we'll cover everything you need to know about ...",no
UCmDaDe0Ed9_fIORZ1pArVfA,City of Sarasota,"News and events from the City of Sarasota, Florida.",yes
UCUHOHCE17eQP99uJT7_u-aw,Hope City Church,"Hope City Church is located in Sarasota, Florida. Hope City launched on January 22nd, 2017 by Pastor Peter Gowesky. If you are ...",no
UCA-v3ISGs0kF51HHHRIcUtg,Sarasota Police Department,YouTube Channel for the Sarasota Police Department | Not monitored 24/7 | Emergencies 911 | Non-emergencies 941-316-1199 ...,yes
UCwBXyXZjuHVP5d2dTi5cHkw,Sarasota Florida,"Want to know about Sarasota? Watch, like and Subscribe. Weekly updates. Have questions? Ask.",no
UCTh3-EEpBJ7yKjG6T5lO8_A,"North Port, Florida","Located in Southwest Florida between Tampa and Fort Myers, the City of North Port is the largest city in Sarasota County.",yes
