channel_id,channel_title,channel_description,is_official
UCEOmmEM5qF17RTkDypv9y7Q,5K CityVideos,,no
UC7fJd5as7Q9cm-2BPgGrnyg,MyClickSupermarket.com,MyClickSupermarket.com is a South Florida base online supermarket. Order your groceries online and rest assured you will ...,no
UCS8hxUXtaCC0d5MknZXWnLQ,The Biscayne Bay Directory by Julie & Jerome,"Explore the Biscayne Bay Directory, an innovative building of a community of discerning residents who enjoy South Florida's ...",no
UClAfziZQ5Gra8DrGRzyq37w,Town of Davie TV,"This is the official ""YouTube"" home of the Town of Davie, Florida, government. Our Public Information Office is responsible for the ...",yes
UCeD2dFOf23DXRhbxpznFZgw,Dylan Faner,"Welcome Miami Local Business, This is a channel for all the local business that decided to take the path less traveled and get ...",no
UC7fJd5as7Q9cm-2BPgGrnyg,MyClickSupermarket.com,MyClickSupermarket.com is a South Florida base online supermarket. Order your groceries online and rest assured you will ...,no.
UCEOmmEM5qF17RTkDypv9y7Q,5K CityVideos,,no
UCS8hxUXtaCC0d5MknZXWnLQ,The Biscayne Bay Directory by Julie & Jerome,"Explore the Biscayne Bay Directory, an innovative building of a community of discerning residents who enjoy South Florida's ...",no
UCD5_-pGp2NnbjtB20u3hP6A,City of Coral Gables,This is a government access channel of the City of Coral Gables. It was created to provide information about government ...,yes
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
