channel_id,channel_title,channel_description,is_official
UCzSWIgmC8iapAuetPOhsGVQ,CityofStCloudFL,"Welcome to the City of St. Cloud, Florida's YouTube channel. We are a vibrant and growing community of more than 65000, ...",yes
UCyk3MiTvBBxhji8eVCrXoJQ,Around St. Cloud (FL).,"Small town feel in the City of St. Cloud Florida. See the sights, sounds and community as I document living in my adopted ...",yes
UCWlc91y_f1BHFR5Rdx-xAog,Around Town Creative Media,,no
UCcRWlEyZUjRR8M_rgYHbtUg,City of Life Church,"Led by Pastors Jeffrey and Amy Smith, City of Life is a life-giving church in Kissimmee, FL. Our mission is to make the hope of ...",no
UCIOhbvEvfo3FFOZ9yu8MOFA,Saint Cloud Florida Living - Ivan Santiago,"Hi everyone! My name is Ivan Santiago and welcome to my channel. I am a husband, father of 3, musician and a Realtor in the ...",no
UCzSWIgmC8iapAuetPOhsGVQ,CityofStCloudFL,"Welcome to the City of St. Cloud, Florida's YouTube channel. We are a vibrant and growing community of more than 65000, ...",yes
UCyk3MiTvBBxhji8eVCrXoJQ,Around St. Cloud (FL).,"Small town feel in the City of St. Cloud Florida. See the sights, sounds and community as I document living in my adopted ...",no
UCcRWlEyZUjRR8M_rgYHbtUg,City of Life Church,"Led by Pastors Jeffrey and Amy Smith, City of Life is a life-giving church in Kissimmee, FL. Our mission is to make the hope of ...",no
UCWw3i4GNmO4TK3Mos7ET8Ig,Soul City Church FL,"Soul City Church FL exists to help people know God, find freedom, discover their purpose, and make a difference with their lives.",yes
UCe-bbvvIEMc9lExxXFA4Hqg,Chad A. Vaughan - Saint Cloud Realtor,"Hi, I'm Chad Vaughan. I'm a Realtor serving all of Central Florida. Saint Cloud is home. I love simplifying real estate for my clients.",no
