channel_id,channel_title,channel_description,is_official
UCTF-wEnfKoqXo9WOk-1ev5w,Town of Fort Myers Beach FL,, yes
UCN4YHY9Svp-Hn-qoPNiVXCw,Cape TV,CapeTV is the City of Cape Coral's government information channel carried on Comcast Channel 98 and CenturyLink Prism ...,yes
UC3pK-QMRRZcB4J3SsGEexiA,Alanah Leigh,Hello! My name is Alanah and welcome to my channel! My channel mostly contains memories from my travelling experiences ...,no
UCds9ox_aTIGDCpB6rODmS7w,Walk With Me Tim,"Walk With Me around interesting locations, Hotels, Tourist Hot Spots, Cities, Holiday Parks, Attractions & Holiday Destinations I ...",no
UCpL5tRq3FnhCEbox9dMRjKQ,Town Of fort Myers Beach,,yes
UC3pK-QMRRZcB4J3SsGEexiA,Alanah Leigh,Hello! My name is Alanah and welcome to my channel! My channel mostly contains memories from my travelling experiences ...,no
UCds9ox_aTIGDCpB6rODmS7w,Walk With Me Tim,"Walk With Me around interesting locations, Hotels, Tourist Hot Spots, Cities, Holiday Parks, Attractions & Holiday Destinations I ...",no.
UCdpyOtHDfdsGpJY3BoK7MnQ,One Couples Adventure,"Hey Everyone We're Kev & Stacey, and we love to travel! Whether it's by Airplane or ship, we just love seeing as much of this ...",no
UCDJOne0pG_IPghsto7HC4-A,Sports Game TV,,no
UC52Sw9MYvWpRvkLqxPdvoUA,Katie Mulligan,"Hey there guys! My name's Katie, and I love everything film, television, and disney related , and this is my YouTube channel :)",no
