channel_id,channel_title,channel_description,is_official
UCjCjFoBPc1AkT7iNJ3UWvTA,LIV South Florida,"This channel is all about LIVing in South Florida, moving to South Florida and relocating to South Florida. What are we ...",no
UCsjG_WlAS2qv-Hic6K16o3w,City of Fort Lauderdale,"WeAreFTL: the official channel for the City of #FortLauderdale, a breathtaking coastal community in the heart of south Florida that ...",yes
UCdR6L1P7lNTwDrrSNE44kiQ,"Lighthouse Books, ABAA | Rare books | Florida","Lighthouse Books, ABAA is a rare book store specializing in antiquarian books, out-of-print books, hard-to-find books and more.",no
UCB9hDPeNH2xwvckAfLGITDA,South Florida Real Estate and More!,,"real estate tips and information for the south florida area, as well as other related content such as home tours, neighborhood spotlights, and local events."
UCj5Jq7stWbQkYZ4LMiMV09Q,Paul Blasko - Living In South Florida,"Paul Blasko is a licensed Real Estate Agent at eXp Realty who specializes in Residential Real Estate, Commercial Real Estate ...",no
UCjCjFoBPc1AkT7iNJ3UWvTA,LIV South Florida,"This channel is all about LIVing in South Florida, moving to South Florida and relocating to South Florida. What are we ...",no
UCF0DYwy2kJx5nBhs9ab_m4g,Living In South Florida - The Vairo Group,"For most people, their home is not about owning a piece of real estate, it's about their lifestyle. It's about where they live, how they ...",no
UCB9hDPeNH2xwvckAfLGITDA,South Florida Real Estate and More!,,no
UCJV-GTSFwXx3ISgo6EDjXGg,South Florida Title Associates | Sawgrass Office,"South Florida Title Associates Corporate Headquarters is located in Plantation, FL with offices in the following cities: Aventura, ...",no
UCj5Jq7stWbQkYZ4LMiMV09Q,Paul Blasko - Living In South Florida,"Paul Blasko is a licensed Real Estate Agent at eXp Realty who specializes in Residential Real Estate, Commercial Real Estate ...",no
