channel_id,channel_title,channel_description,is_official
UC5C4-X_lLc_8dZ3pJzYRkZA,Pembroke Pines Media,The City of Pembroke Pines provides local information and entertainment about Broward County's 2nd largest city through ...,yes
UC-W-rF_hcfNJAg8D2s6K1NA,The Town of Pembroke Park,,no
UCruB-pr4WDWaWr9mMOqCK3A,Town City Center Luxury Apartments,"Apartments impeccably located at 10700 City Center Boulevard in Pembroke Pines, Florida, 33025, you'll find the new, ...",yes
UCfYBEZwfD25qEd1HnjnV8tQ,City Rev Church,"City Rev Church is located in South Florida. Our main campus is located in Pembroke Pines, and we also have a second campus ...",no
UCGkYtTyRrr5FaXsK-GyKCaw,St. Mark Catholic Church,"Welcome to St. Mark Catholic Church's YouTube channel! We are located in Southwest Ranches, Florida, and are on a mission to ...",yes
UC5C4-X_lLc_8dZ3pJzYRkZA,Pembroke Pines Media,The City of Pembroke Pines provides local information and entertainment about Broward County's 2nd largest city through ...,yes
UCruB-pr4WDWaWr9mMOqCK3A,Town City Center Luxury Apartments,"Apartments impeccably located at 10700 City Center Boulevard in Pembroke Pines, Florida, 33025, you'll find the new, ...",yes
UCezHVHXnjiCTyKAEQQOVtTA,Pembroke Pines Real Estate,"Find Pembroke Pines Short Sales, Short Sales in Pembroke Pines, Pembroke Pines Short Sale, Pembroke Pines Short Sale ...",no
UCfYBEZwfD25qEd1HnjnV8tQ,City Rev Church,"City Rev Church is located in South Florida. Our main campus is located in Pembroke Pines, and we also have a second campus ...",no
UC5G7OZUHIMgtdPzSGT_ZolA,Ventura Pointe Apartments,"Brand New Apartments positioned just minutes from Hollywood Beach and Miami Beach, Ventura Pointe Apartments offers ...",no
