channel_id,channel_title,channel_description,is_official
UCNPQFktAJmONHlE8VyspNZQ,NVP group - ONE Sotheby's International Realty,"For those who seek the highest level of service, expertise, and reach on Florida's East Coast and beyond.",no
UCeD2dFOf23DXRhbxpznFZgw,Dylan Faner,"Welcome Miami Local Business, This is a channel for all the local business that decided to take the path less traveled and get ...",no
UCx8GrTn5zx4Bt_Bal6_WgQg,Legal Professionals,Nursing Videos to help you.,no
UCkkd2DrivyZCni6XmxZyyVQ,El Toro Pest ( Control de Plagas ),Llame hoy ! El Toro Pest 305-594-4767. http://www.eltoropest.com - Mencione este canal para un descuento especial.,no
UCLqSJrWu6wkAPAxOzrED23A,Village of Pinecrest,"The official YouTube channel of the Village of Pinecrest. The Village of Pinecrest is nationally recognized as a Tree City USA, ...",yes
UCkNASW5oaqNdujApCXRvLdg,wcsmiami,"Founded in 1961, Westminster Christian School is an independent, college-preparatory, coeducational Christian school serving ...",no
UCx8GrTn5zx4Bt_Bal6_WgQg,Legal Professionals,Nursing Videos to help you.,no
UCNPQFktAJmONHlE8VyspNZQ,NVP group - ONE Sotheby's International Realty,"For those who seek the highest level of service, expertise, and reach on Florida's East Coast and beyond.",no
UCcYrefPxQZf1DsVOGLduWfg,HYP Miami,"We are HŸP! Located primarily in Miami, FL, we have been in the secondary market sneaker & clothing business for over 6 years.",no
UCkkd2DrivyZCni6XmxZyyVQ,El Toro Pest ( Control de Plagas ),Llame hoy ! El Toro Pest 305-594-4767. http://www.eltoropest.com - Mencione este canal para un descuento especial.,no
