channel_id,channel_title,channel_description,is_official
UCwWs-vZ6h-5P6XvQOCllSCA,"City of Sunrise, Florida","The City of Sunrise, located in western Broward County, Florida is home to approximately 92000 residents and host to several ...",yes
UCixupwrs_pLYCft8iFAEXmg,"ER:LC | City of Sunrise, FL",We are an ER:LC Server that is looking to grow. If you want you can join our Discord Server right here: ...,no
UCdaCeTZa_jTm4FyrTK7T8EA,Rotary Club of Sunrise FL,Rotary Club of Sunrise is a community based service club that supports local and international charities and providing ...,no
UCAlFfKs34XSEs3X4Kz2vyXA,Sunrise Police Department,"Welcome to City of Sunrise Police Department's official YouTube page, where you will find videos that we have created to use ...",yes
UCrCmV7rai304MK_yWddv07w,SunriseCoinDealer,"http://www.flgoldexchange.com/sunrise-fl/ Florida Gold Exchange 2126 N University Dr. Sunrise, FL 33322 (954)369-5513 The ...",no
UCwWs-vZ6h-5P6XvQOCllSCA,"City of Sunrise, Florida","The City of Sunrise, located in western Broward County, Florida is home to approximately 92000 residents and host to several ...",yes
UCixupwrs_pLYCft8iFAEXmg,"ER:LC | City of Sunrise, FL",We are an ER:LC Server that is looking to grow. If you want you can join our Discord Server right here: ...,no
UCrCmV7rai304MK_yWddv07w,SunriseCoinDealer,"http://www.flgoldexchange.com/sunrise-fl/ Florida Gold Exchange 2126 N University Dr. Sunrise, FL 33322 (954)369-5513 The ...",no
UCdaCeTZa_jTm4FyrTK7T8EA,Rotary Club of Sunrise FL,Rotary Club of Sunrise is a community based service club that supports local and international charities and providing ...,no
UCeq-qxRn6o98Iii32jw4f8g,Candid with Commissioner Jacqueline A. Guzman,"Candidate with the Candidate is a channel hosted by Jacqueline Guzman, Sunrise Commissioner Candidate. Interviews are ...",no
