channel_id,channel_title,channel_description,is_official
UCbWJK7XQyPVBmp15Fwoa4jA,"City of Cocoa, Florida","IMPORTANT NOTICE UNDER FLORIDA'S PUBLIC RECORDS LAW: Please be aware that under Chapter 119, Florida Statutes, ...",yes
UCzVNSjCc0HnwzvaDCtpAj5A,City of Cocoa Beach - Government,"IMPORTANT NOTICE UNDER FLORIDA'S PUBLIC RECORDS LAW: Please be aware that under Chapter 119, Florida Statutes, ...",yes
UCd-A952Fxm72vgZC5KkRfpA,Real Church of Brevard Cocoa FL,We are not trying to be the best church in the community but the best church for the community! Committed To Caring For Our City.,no
UCnukjV-mZHhvzzq1h66SChw,PUT ON 4 UR CITY,NEW YOUTUBE CHANNEL ➡️ https://youtube.com/channel/UCyDBEyaW4DoMi6rM9Yn7zmA FOLLOW ME ON ...,no
UCYl5XuLJb0PoMac3AE3UADw,Best of Cocoa Beach,"Best of Cocoa Beach is about the best places to go, food to eat, and things to do in Cocoa Beach and beyond. What is Cocoa ...",no
UCbWJK7XQyPVBmp15Fwoa4jA,"City of Cocoa, Florida","IMPORTANT NOTICE UNDER FLORIDA'S PUBLIC RECORDS LAW: Please be aware that under Chapter 119, Florida Statutes, ...",yes
UCzVNSjCc0HnwzvaDCtpAj5A,City of Cocoa Beach - Government,"IMPORTANT NOTICE UNDER FLORIDA'S PUBLIC RECORDS LAW: Please be aware that under Chapter 119, Florida Statutes, ...",yes
UCd-A952Fxm72vgZC5KkRfpA,Real Church of Brevard Cocoa FL,We are not trying to be the best church in the community but the best church for the community! Committed To Caring For Our City.,no
UCOIkT9bq-1N2BvrsBjhNlag,Virtual Railfan,"Official channel of Virtual Railfan, Inc. Virtual Railfan is the premiere provider for live train cams all over the United States ...",yes
UC3CYRY-axZ4CjetaTfOAItg,Bethel SDA Church,,"unfortunately, the description is missing."
